ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20200303,2992.8968,3006.8888,3026.842,2976.623,2970.9312,21.9656,0.7394,410108047,447053681.5437
000001.SH,20200302,2970.9312,2899.31,2982.5068,2899.31,2880.3038,90.6274,3.1465,367333369,397244201.1803
000001.SH,20200228,2880.3038,2924.6407,2948.1261,2878.5443,2991.3288,-111.025,-3.7116,401216914,432657775.0453
000001.SH,20200227,2991.3288,2992.4919,3009.4575,2980.4774,2987.9287,3.4001,0.1138,350523658,395955641.5136
000001.SH,20200226,2987.9287,2978.4195,3028.7788,2974.9423,3013.0501,-25.1214,-0.8338,469049552,495341447.2738
000001.SH,20200225,3013.0501,2982.0696,3016.9458,2943.7168,3031.2333,-18.1832,-0.5999,441622762,513128644.5509
000001.SH,20200224,3031.2333,3027.8925,3042.1821,3007.3557,3039.6692,-8.4359,-0.2775,370430044,451601363.0842
000001.SH,20200221,3039.6692,3022.2455,3058.898,3020.141,3030.1542,9.515,0.314,364557276,445062076.6843
000001.SH,20200220,3030.1542,2981.8802,3031.3706,2968.4451,2975.4019,54.7523,1.8402,345732881,413761364.103
000001.SH,20200219,2975.4019,2979.5223,2998.2718,2971.8219,2984.9716,-9.5697,-0.3206,315141151,381331160.4205
000001.SH,20200218,2984.9716,2981.4097,2990.6003,2960.7751,2983.6224,1.3492,0.0452,311665913,374998562.6485
000001.SH,20200217,2983.6224,2924.9913,2983.6371,2924.9913,2917.0077,66.6147,2.2837,313198007,367014340.1286
000001.SH,20200214,2917.0077,2899.8659,2926.9427,2899.5739,2906.0735,10.9342,0.3763,250650627,308080368.7258
000001.SH,20200213,2906.0735,2927.1443,2935.406,2901.2425,2926.8991,-20.8256,-0.7115,274804844,334526327.364
000001.SH,20200212,2926.8991,2895.5561,2926.8991,2892.424,2901.6744,25.2247,0.8693,248733429,297534420.4934
000001.SH,20200211,2901.6744,2894.5414,2913.8159,2882.2428,2890.4878,11.1866,0.387,269168335,302956847.2063
000001.SH,20200210,2890.4878,2860.499,2891.8479,2851.0503,2875.9636,14.5242,0.505,294929784,341520398.2507
000001.SH,20200207,2875.9636,2858.9324,2875.9636,2838.7702,2866.5097,9.4539,0.3298,309479642,362384162.4639
000001.SH,20200206,2866.5097,2826.8851,2876.5878,2807.609,2818.0878,48.4219,1.7183,316392142,358582589.711
000001.SH,20200205,2818.0878,2792.3713,2842.7426,2778.8641,2783.2875,34.8003,1.2503,309761823,349184114.8126
000001.SH,20200204,2783.2875,2685.2693,2786.1642,2685.2693,2746.6056,36.6819,1.3355,364046200,374068466.7565
000001.SH,20200203,2746.6056,2716.6978,2766.5773,2716.6978,2976.5281,-229.9225,-7.7245,215912103,257019597.4125
000001.SH,20200123,2976.5281,3037.9524,3045.0406,2955.346,3060.7545,-84.2264,-2.7518,272763234,327490360.4082
000001.SH,20200122,3060.7545,3038.4868,3069.2527,3006.2677,3052.1419,8.6126,0.2822,223852865,278456923.9748
000001.SH,20200121,3052.1419,3085.7895,3085.7895,3051.2301,3095.7873,-43.6454,-1.4098,234830739,286268098.2104
000001.SH,20200120,3095.7873,3082.1134,3096.3105,3070.4801,3075.4955,20.2918,0.6598,210493341,271122455.4331
000001.SH,20200117,3075.4955,3081.4641,3091.9516,3067.2525,3074.0814,1.4141,0.046,190304299,242273045.2552
000001.SH,20200116,3074.0814,3095.7342,3096.3717,3070.884,3090.0379,-15.9565,-0.5164,203375475,236843360.101
000001.SH,20200115,3090.0379,3103.1749,3107.9426,3082.0425,3106.8204,-16.7825,-0.5402,202313023,232913446.6557
000001.SH,20200114,3106.8204,3120.6669,3127.1692,3105.6049,3115.5696,-8.7492,-0.2808,229973769,271542441.3867
000001.SH,20200113,3115.5696,3091.493,3115.5696,3075.3837,3092.2907,23.2789,0.7528,210621004,258524058.0048
000001.SH,20200110,3092.2907,3102.2938,3105.2248,3081.3961,3094.8819,-2.5912,-0.0837,210442462,241555668.0608
000001.SH,20200109,3094.8819,3082.6398,3097.3291,3080.1313,3066.8925,27.9894,0.9126,243435649,271716020.9022
000001.SH,20200108,3066.8925,3094.2389,3094.2389,3059.1313,3104.8015,-37.909,-1.221,297872553,306517394.4592
000001.SH,20200107,3104.8015,3085.4882,3105.4507,3084.329,3083.4083,21.3932,0.6938,276583111,288159227.6566
000001.SH,20200106,3083.4083,3070.9088,3107.2032,3065.3088,3083.7858,-0.3775,-0.0122,312575842,331182549.9061
000001.SH,20200103,3083.7858,3089.022,3093.8192,3074.5178,3085.1976,-1.4118,-0.0458,261496667,289991708.3815
000001.SH,20200102,3085.1976,3066.3357,3098.1001,3066.3357,3050.124,35.0736,1.1499,292470208,327197122.6058
000001.SH,20191231,3050.124,3036.3858,3051.677,3030.5122,3040.0239,10.1001,0.3322,217429022,226763991.3495
000001.SH,20191230,3040.0239,2998.1689,3041.3969,2983.3436,3005.0355,34.9884,1.1643,248066530,267382994.3685
000001.SH,20191227,3005.0355,3006.8517,3036.1127,3003.6309,3007.3546,-2.3191,-0.0771,247102779,258118739.3951
000001.SH,20191226,3007.3546,2981.2485,3007.3546,2980.3966,2981.8805,25.4741,0.8543,182440426,195586079.1274
000001.SH,20191225,2981.8805,2980.4276,2988.2924,2970.6572,2982.6806,-0.8001,-0.0268,175654028,189608562.6677
000001.SH,20191224,2982.6806,2965.8258,2983.8194,2960.6839,2962.7513,19.9293,0.6727,163030250,167366667.2885
000001.SH,20191223,2962.7513,2999.0357,3009.338,2960.435,3004.9376,-42.1863,-1.4039,205716617,218484273.0726
000001.SH,20191220,3004.9376,3019.6395,3027.4835,3002.2601,3017.0658,-12.1282,-0.402,215075755,223305036.0142
000001.SH,20191219,3017.0658,3017.153,3021.4176,3007.992,3017.0444,0.0214,0.0007,208624264,220688292.3622
000001.SH,20191218,3017.0444,3021.4657,3033.2337,3011.7207,3022.4219,-5.3775,-0.1779,244089691,259173631.7521
000001.SH,20191217,3022.4219,2985.2619,3039.3834,2982.4956,2984.3925,38.0294,1.2743,293032254,302090897.4706
000001.SH,20191216,2984.3925,2970.9694,2984.6414,2958.7064,2967.6764,16.7161,0.5633,211862119,237666763.2172
000001.SH,20191213,2967.6764,2937.7763,2969.9809,2935.849,2915.6983,51.9781,1.7827,211978585,234036541.4428
000001.SH,20191212,2915.6983,2926.3416,2926.3416,2913.4755,2924.4173,-8.719,-0.2981,151760804,166044163.4394
000001.SH,20191211,2924.4173,2922.602,2928.2564,2915.0008,2917.3157,7.1016,0.2434,165541087,175716091.7387
000001.SH,20191210,2917.3157,2908.9439,2919.2011,2902.7896,2914.4775,2.8382,0.0974,170123998,180617291.4735
000001.SH,20191209,2914.4775,2914.4576,2919.5888,2905.2503,2912.0136,2.4639,0.0846,160796527,174546478.2136
000001.SH,20191206,2912.0136,2902.278,2912.0136,2894.7513,2899.4685,12.5451,0.4327,134128878,149507333.3207
000001.SH,20191205,2899.4685,2886.5164,2902.002,2885.0798,2878.1157,21.3528,0.7419,143163096,159736592.2793
000001.SH,20191204,2878.1157,2876.9079,2882.4981,2869.4219,2884.6988,-6.5831,-0.2282,125543653,135879221.4856
000001.SH,20191203,2884.6988,2869.8822,2884.8559,2857.3204,2875.8072,8.8916,0.3092,123778742,135278611.9151
000001.SH,20191202,2875.8072,2874.4484,2888.8897,2870.2424,2871.9813,3.8259,0.1332,128755806,139351761.4518
000001.SH,20191129,2871.9813,2885.9744,2892.3882,2858.5808,2889.6934,-17.7121,-0.6129,122612968,140371316.3616
000001.SH,20191128,2889.6934,2902.3644,2909.8398,2883.4339,2903.1947,-13.5013,-0.465,119522468,122616545.1907
000001.SH,20191127,2903.1947,2905.3959,2914.4865,2893.4175,2907.0602,-3.8655,-0.133,133862205,137449697.2256
000001.SH,20191126,2907.0602,2912.5209,2915.0411,2897.9276,2906.1688,0.8914,0.0307,170004663,165496766.1521
000001.SH,20191125,2906.1688,2885.6133,2906.6091,2880.6542,2885.2884,20.8804,0.7237,178587429,174234583.3225
000001.SH,20191122,2885.2884,2906.2433,2925.0178,2873.99,2903.6379,-18.3495,-0.6319,158623365,180593829.183
000001.SH,20191121,2903.6379,2902.5529,2910.3608,2891.5314,2911.0534,-7.4155,-0.2547,123458607,139851207.9043
000001.SH,20191120,2911.0534,2928.1068,2930.4929,2907.4229,2933.9908,-22.9374,-0.7818,137357530,158543195.6363
000001.SH,20191119,2933.9908,2904.2783,2933.9908,2902.855,2909.2002,24.7906,0.8521,135417604,155770741.2581
000001.SH,20191118,2909.2002,2889.5495,2911.3784,2884.0883,2891.3431,17.8571,0.6176,124433177,144677413.7244
000001.SH,20191115,2891.3431,2911.35,2917.8293,2891.2043,2909.8697,-18.5266,-0.6367,135519463,152576392.7361
000001.SH,20191114,2909.8697,2907.7358,2917.374,2899.6186,2905.2409,4.6288,0.1593,129145448,151576183.3925
000001.SH,20191113,2905.2409,2913.0197,2913.8612,2893.9712,2914.8232,-9.5823,-0.3287,129765841,146943636.6799
000001.SH,20191112,2914.8232,2912.9956,2918.303,2891.5105,2909.9746,4.8486,0.1666,129729154,139060726.1681
000001.SH,20191111,2909.9746,2949.9619,2949.9619,2906.769,2964.1849,-54.2103,-1.8288,157916105,166285140.292
000001.SH,20191108,2964.1849,2993.9773,2998.7594,2962.8447,2978.7144,-14.5295,-0.4878,149742107,173867227.16
000001.SH,20191107,2978.7144,2978.1531,2988.955,2969.1201,2978.5955,0.1189,0.004,136952678,155834877.7295
000001.SH,20191106,2978.5955,2992.0399,2995.5629,2969.7242,2991.5622,-12.9667,-0.4334,165263547,183985236.208
000001.SH,20191105,2991.5622,2977.7048,3008.3144,2968.0324,2975.4919,16.0703,0.5401,179891593,203691630.1685
000001.SH,20191104,2975.4919,2964.576,2983.0581,2964.576,2958.1992,17.2927,0.5846,167248364,188710094.7281
000001.SH,20191101,2958.1992,2924.3402,2959.833,2917.1455,2929.0561,29.1431,0.995,159907373,175630839.1049
000001.SH,20191031,2929.0561,2944.8427,2946.7523,2923.5167,2939.3209,-10.2648,-0.3492,161571483,181801937.4038
000001.SH,20191030,2939.3209,2949.4631,2953.2986,2934.8279,2954.176,-14.8551,-0.5029,158798110,181529501.3118
000001.SH,20191029,2954.176,2979.0365,2979.0365,2954.176,2980.0498,-25.8738,-0.8682,166110058,195288081.5992
000001.SH,20191028,2980.0498,2958.686,2980.128,2956.9607,2954.9327,25.1171,0.85,173731481,198817012.2447
000001.SH,20191025,2954.9327,2940.4741,2958.2409,2920.5195,2940.9215,14.0112,0.4764,136860706,160224090.6437
000001.SH,20191024,2940.9215,2944.0067,2953.0441,2927.0612,2941.6188,-0.6973,-0.0237,126540290,141667232.9801
000001.SH,20191023,2941.6188,2952.9693,2957.2995,2934.6274,2954.3799,-12.7611,-0.4319,123812881,139653650.4762
000001.SH,20191022,2954.3799,2945.6001,2954.6415,2934.3873,2939.6179,14.762,0.5022,117482048,130381741.175
000001.SH,20191021,2939.6179,2933.8969,2940.3246,2917.6884,2938.1413,1.4766,0.0503,132475107,145685881.2202
000001.SH,20191018,2938.1413,2982.3417,2987.2035,2933.2424,2977.3342,-39.1929,-1.3164,149990678,162018272.2943
000001.SH,20191017,2977.3342,2979.9929,2986.7191,2969.568,2978.7124,-1.3782,-0.0463,122527614,136051252.1041
000001.SH,20191016,2978.7124,2992.6103,3010.4241,2975.9233,2991.0459,-12.3335,-0.4123,149885496,166791549.3623
000001.SH,20191015,2991.0459,3005.6646,3005.6646,2986.3033,3007.8834,-16.8375,-0.5598,155376904,169531932.488
000001.SH,20191014,3007.8834,2993.9617,3026.3834,2989.8125,2973.6558,34.2276,1.151,208614802,221201755.725
000001.SH,20191011,2973.6558,2954.8189,2980.7875,2943.0137,2947.7106,25.9452,0.8802,161203746,182747393.1405
000001.SH,20191010,2947.7106,2923.7069,2949.2404,2918.2284,2924.8566,22.854,0.7814,134239752,157159976.8382
000001.SH,20191009,2924.8566,2902.0751,2924.8566,2891.5394,2913.5704,11.2862,0.3874,130424144,150940230.8487
000001.SH,20191008,2913.5704,2905.7559,2933.0163,2905.7559,2905.1892,8.3812,0.2885,125535812,151980792.0488
000001.SH,20190930,2905.1892,2927.9165,2936.482,2905.1892,2932.167,-26.9778,-0.9201,116646811,142591702.4696
000001.SH,20190927,2932.167,2929.486,2939.0789,2920.93,2929.0875,3.0795,0.1051,132905777,153311002.4485
000001.SH,20190926,2929.0875,2964.4776,2970.0354,2928.2589,2955.4325,-26.345,-0.8914,188932541,216277562.9409
000001.SH,20190925,2955.4325,2977.6676,2977.6676,2955.4325,2985.3406,-29.9081,-1.0018,168543135,203782754.1895
000001.SH,20190924,2985.3406,2979.4752,3002.8967,2973.7601,2977.0767,8.2639,0.2776,163902761,206245805.6218
000001.SH,20190923,2977.0767,2998.3995,2998.3995,2960.827,3006.4467,-29.37,-0.9769,168139450,199130548.8488
000001.SH,20190920,3006.4467,3004.8142,3011.34,2996.1929,2999.2789,7.1678,0.239,182145302,218390586.8979
000001.SH,20190919,2999.2789,2992.9222,2999.2789,2975.3978,2985.6586,13.6203,0.4562,162690615,193206549.4577
000001.SH,20190918,2985.6586,2984.0837,2996.4022,2982.4003,2978.1178,7.5408,0.2532,168046699,199953631.5537
000001.SH,20190917,2978.1178,3023.7109,3023.7109,2970.5704,3030.7544,-52.6366,-1.7367,223338061,237738935.8835
000001.SH,20190916,3030.7544,3041.922,3042.9284,3020.0495,3031.2351,-0.4807,-0.0159,221878959,237442265.4303
000001.SH,20190912,3031.2351,3016.6267,3033.473,3005.1948,3008.8118,22.4233,0.7453,196968701,224576025.2965
000001.SH,20190911,3008.8118,3029.9334,3030.557,3004.2152,3021.2024,-12.3906,-0.4101,229837362,263389555.0307
000001.SH,20190910,3021.2024,3027.4103,3027.4103,3005.3825,3024.7388,-3.5364,-0.1169,240012947,275321751.6337
000001.SH,20190909,3024.7388,3023.778,3026.2398,3005.6949,2999.6013,25.1375,0.838,243377752,286236532.1202
000001.SH,20190906,2999.6013,2996.6216,2999.9434,2981.5983,2985.8648,13.7365,0.4601,216826035,258318744.8605
000001.SH,20190905,2985.8648,2972.6619,3015.8443,2972.6619,2957.4116,28.4532,0.9621,305438706,340200666.5884
000001.SH,20190904,2957.4116,2927.747,2957.4116,2925.8825,2930.1538,27.2578,0.9303,225495907,251212694.015
000001.SH,20190903,2930.1538,2925.9422,2930.1538,2915.1974,2924.1063,6.0475,0.2068,189001216,225070157.3477
000001.SH,20190902,2924.1063,2886.9418,2928.4793,2883.6823,2886.2365,37.8698,1.3121,202786807,226043693.2675
000001.SH,20190830,2886.2365,2907.3825,2914.5767,2874.1028,2890.9192,-4.6827,-0.162,193959951,224751169.931
000001.SH,20190829,2890.9192,2895.9991,2898.6046,2878.5878,2893.7564,-2.8372,-0.098,178613082,196332770.5207
000001.SH,20190828,2893.7564,2901.6267,2905.4354,2887.0115,2902.1932,-8.4368,-0.2907,183097903,201805050.6367
000001.SH,20190827,2902.1932,2879.5154,2919.6444,2879.406,2863.5673,38.6259,1.3489,208141794,230999692.8566
000001.SH,20190826,2863.5673,2851.0158,2870.4939,2849.2381,2897.4253,-33.858,-1.1686,169895363,191036667.8512
000001.SH,20190823,2897.4253,2885.151,2902.4563,2878.7443,2883.4358,13.9895,0.4852,159156826,192567132.7432
000001.SH,20190822,2883.4358,2887.6649,2888.4969,2867.5522,2880.3307,3.1051,0.1078,149206215,169662167.2051
000001.SH,20190821,2880.3307,2875.4708,2885.5861,2872.5573,2880.0012,0.3295,0.0114,159019665,183187275.1704
000001.SH,20190820,2880.0012,2879.0816,2892.0796,2874.9988,2883.096,-3.0948,-0.1073,189677206,209774344.4027
000001.SH,20190819,2883.096,2835.5181,2883.096,2829.8542,2823.8238,59.2722,2.099,214546668,247092216.3493
000001.SH,20190816,2823.8238,2817.5708,2840.3164,2811.8016,2815.7976,8.0262,0.285,148582344,186139370.2816
000001.SH,20190815,2815.7976,2762.339,2815.8964,2756.8341,2808.9146,6.883,0.245,152772152,173670539.178
000001.SH,20190814,2808.9146,2824.4864,2829.8906,2807.719,2797.2596,11.655,0.4167,144014641,173944883.2802
000001.SH,20190813,2797.2596,2798.0512,2802.0415,2790.608,2814.9944,-17.7348,-0.63,130916505,153957510.6336
000001.SH,20190812,2814.9944,2781.9816,2814.9944,2776.6197,2774.7532,40.2412,1.4503,131563433,162523259.7808
000001.SH,20190809,2774.7532,2805.5856,2808.3289,2770.4777,2794.5523,-19.7991,-0.7085,148240293,171140338.786
000001.SH,20190808,2794.5523,2784.1835,2799.6859,2782.2447,2768.6795,25.8728,0.9345,149539564,178156148.3511
000001.SH,20190807,2768.6795,2789.0187,2792.6934,2768.6795,2777.5559,-8.8764,-0.3196,157716752,176475728.4192
000001.SH,20190806,2777.5559,2776.9889,2787.4185,2733.9242,2821.4957,-43.9398,-1.5573,231123727,255209231.2127
000001.SH,20190805,2821.4957,2854.578,2863.6891,2821.4957,2867.8376,-46.3419,-1.6159,167419423,196891483.092
000001.SH,20190802,2867.8376,2861.3323,2872.473,2851.4402,2908.766,-40.9284,-1.4071,184888443,216327400.6229
000001.SH,20190801,2908.766,2920.8506,2927.3421,2901.7503,2932.5058,-23.7398,-0.8095,142389813,171115635.6747
000001.SH,20190731,2932.5058,2944.3977,2944.3977,2926.4853,2952.3383,-19.8325,-0.6718,141052348,164607873.4745
000001.SH,20190730,2952.3383,2946.2566,2965.632,2946.2566,2941.007,11.3313,0.3853,148316462,170866349.9327
000001.SH,20190729,2941.007,2943.918,2948.4665,2932.9773,2944.541,-3.534,-0.12,127991846,147439134.515
000001.SH,20190726,2944.541,2928.0614,2948.3261,2924.4513,2937.3601,7.1809,0.2445,139343388,158774666.1028
000001.SH,20190725,2937.3601,2923.1886,2937.3601,2916.1498,2923.2775,14.0826,0.4817,145684385,175356381.7313
000001.SH,20190724,2923.2775,2907.9275,2936.4522,2907.7865,2899.9446,23.3329,0.8046,155245762,178858104.0117
000001.SH,20190723,2899.9446,2886.9044,2901.3591,2883.0457,2886.974,12.9706,0.4493,129310508,148077349.2865
000001.SH,20190722,2886.974,2925.7882,2927.1601,2879.69,2924.2006,-37.2266,-1.2731,180674960,204289434.2309
000001.SH,20190719,2924.2006,2909.6794,2939.5973,2909.6794,2901.1766,23.024,0.7936,149469553,149071212.0187
000001.SH,20190718,2901.1766,2921.7387,2921.7387,2901.1766,2931.6926,-30.516,-1.0409,149888828,149088843.1091
000001.SH,20190717,2931.6926,2933.0227,2942.0668,2924.4594,2937.6168,-5.9242,-0.2017,149631616,152162962.633
000001.SH,20190716,2937.6168,2938.6411,2944.821,2931.2926,2942.1853,-4.5685,-0.1553,131811751,140766389.0277
000001.SH,20190715,2942.1853,2921.546,2955.0003,2886.6993,2930.5462,11.6391,0.3972,167643397,176533201.2365
000001.SH,20190712,2930.5462,2915.3401,2938.5311,2905.809,2917.7609,12.7853,0.4382,137794759,142918869.5895
000001.SH,20190711,2917.7609,2928.0553,2945.8023,2907.8852,2915.3022,2.4587,0.0843,143692522,152181407.9506
000001.SH,20190710,2915.3022,2935.1855,2936.7519,2908.162,2928.2295,-12.9273,-0.4415,135483538,141236258.614
000001.SH,20190709,2928.2295,2928.8188,2937.7621,2912.8063,2933.3634,-5.1339,-0.175,145110604,154251421.8433
000001.SH,20190708,2933.3634,2997.8067,2997.8067,2918.7157,3011.0588,-77.6954,-2.5803,211541268,205568813.4997
000001.SH,20190705,3011.0588,3004.7383,3014.8474,2990.9247,3005.2488,5.81,0.1933,156755429,163180842.7561
000001.SH,20190704,3005.2488,3015.6785,3024.5023,2991.9079,3015.2633,-10.0145,-0.3321,194415133,202266388.5943
000001.SH,20190703,3015.2633,3031.832,3031.832,3006.3246,3043.9428,-28.6795,-0.9422,212296173,218657994.3902
000001.SH,20190702,3043.9428,3042.58,3048.4839,3033.7809,3044.9028,-0.96,-0.0315,214520624,229566616.5222
000001.SH,20190701,3044.9028,3024.6238,3045.3669,3014.6871,2978.8784,66.0244,2.2164,250840433,266541056.9067
000001.SH,20190628,2978.8784,2992.2426,2992.2426,2961.2225,2996.7926,-17.9142,-0.5978,181431523,183641767.3422
000001.SH,20190627,2996.7926,2982.6125,3011.538,2981.045,2976.2837,20.5089,0.6891,195397049,208618648.0705
000001.SH,20190626,2976.2837,2964.6153,2986.9139,2958.4632,2982.0738,-5.7901,-0.1942,174449533,172516055.2267
000001.SH,20190625,2982.0738,3004.9095,3004.9095,2948.9907,3008.1479,-26.0741,-0.8668,243699244,244315077.4093
000001.SH,20190624,3008.1479,3004.2891,3012.826,2994.4219,3001.9802,6.1677,0.2055,210493894,211237183.0013
000001.SH,20190621,3001.9802,2990.3687,3010.349,2989.2454,2987.1186,14.8616,0.4975,286973835,276662458.5312
000001.SH,20190620,2987.1186,2917.331,2997.3888,2915.0895,2917.8029,69.3157,2.3756,291011537,288296546.3533
000001.SH,20190619,2917.8029,2944.1154,2953.3355,2916.2149,2890.158,27.6449,0.9565,230756973,225567257.9856
000001.SH,20190618,2890.158,2891.0917,2898.3304,2874.3129,2887.6221,2.5359,0.0878,147705320,136935231.6901
000001.SH,20190617,2887.6221,2880.4226,2902.4808,2877.3941,2881.9743,5.6478,0.196,153964960,143141637.3237
000001.SH,20190614,2881.9743,2912.9988,2924.3197,2879.6573,2910.7406,-28.7663,-0.9883,215435796,194303111.838
000001.SH,20190613,2910.7406,2905.2877,2918.4227,2885.9232,2909.3796,1.361,0.0468,212957791,191748206.6945
000001.SH,20190612,2909.3796,2917.2239,2924.7018,2903.8833,2925.7162,-16.3366,-0.5584,240255775,223063953.3273
000001.SH,20190611,2925.7162,2854.0704,2927.4303,2854.0704,2852.1302,73.586,2.58,260525796,254479985.7738
000001.SH,20190610,2852.1302,2833.0145,2861.131,2824.3554,2827.7978,24.3324,0.8605,166585918,162489831.3839
000001.SH,20190606,2827.7978,2862.3327,2862.3327,2822.1853,2861.4181,-33.6203,-1.175,177064411,164850546.6823
000001.SH,20190605,2861.4181,2882.9369,2888.7676,2858.5719,2862.2803,-0.8622,-0.0301,181561047,175200844.2364
000001.SH,20190604,2862.2803,2887.6405,2888.3861,2851.9728,2890.0809,-27.8006,-0.9619,188463541,181118915.5305
000001.SH,20190603,2890.0809,2901.7424,2920.8292,2875.9019,2898.6961,-8.6152,-0.2972,215943554,208073320.3231
000001.SH,20190531,2898.6961,2904.4976,2922.9075,2895.5778,2905.8054,-7.1093,-0.2447,195230580,191280403.6183
000001.SH,20190530,2905.8054,2903.4246,2907.8463,2881.3802,2914.6964,-8.891,-0.305,205758789,197105555.8087
000001.SH,20190529,2914.6964,2894.8297,2934.9768,2890.6645,2909.9106,4.7858,0.1645,198958821,202855039.1527
000001.SH,20190528,2909.9106,2890.2658,2924.0395,2887.0835,2892.3782,17.5324,0.6062,223310557,227253813.69
000001.SH,20190527,2892.3782,2851.2809,2898.129,2833.0363,2852.9948,39.3834,1.3804,196720902,193768714.2518
000001.SH,20190524,2852.9948,2847.8356,2871.8555,2846.0215,2852.5153,0.4795,0.0168,167205490,162689316.1814
000001.SH,20190523,2852.5153,2880.8426,2885.1389,2846.956,2891.7046,-39.1893,-1.3552,197340309,192869487.2639
000001.SH,20190522,2891.7046,2905.5241,2912.3952,2879.6437,2905.9688,-14.2642,-0.4909,200026905,193629366.6189
000001.SH,20190521,2905.9688,2867.7066,2919.2373,2862.4951,2870.6046,35.3642,1.2319,211387022,202777774.0975
000001.SH,20190520,2870.6046,2874.8011,2882.6294,2838.453,2882.2962,-11.6916,-0.4056,209472442,199210776.2305
000001.SH,20190517,2882.2962,2955.7669,2956.7832,2873.7998,2955.711,-73.4148,-2.4838,266301643,247875177.6755
000001.SH,20190516,2955.711,2933.4954,2956.171,2929.0645,2938.6781,17.0329,0.5796,248385701,226203068.8607
000001.SH,20190515,2938.6781,2902.6423,2945.3946,2902.6423,2883.6107,55.0674,1.9097,230519701,226262785.5834
000001.SH,20190514,2883.6107,2872.8336,2909.2041,2872.8336,2903.7131,-20.1024,-0.6923,208345353,201223315.4315
000001.SH,20190513,2903.7131,2905.067,2921.4103,2892.1745,2939.2106,-35.4975,-1.2077,212029882,202624124.9541
000001.SH,20190510,2939.2106,2878.2344,2941.4539,2838.3847,2850.9537,88.2569,3.0957,282306808,274176261.9746
000001.SH,20190509,2850.9537,2871.1968,2888.8596,2845.0374,2893.7567,-42.803,-1.4791,200041133,197446880.7343
000001.SH,20190508,2893.7567,2873.1433,2929.4306,2866.7041,2926.3908,-32.6341,-1.1152,231530519,218892618.3372
000001.SH,20190507,2926.3908,2914.2914,2937.2832,2889.0732,2906.464,19.9268,0.6856,253281769,245444215.231
000001.SH,20190506,2906.464,2984.7273,2986.5399,2876.4688,3078.3389,-171.8749,-5.5834,326972269,314336519.4078
000001.SH,20190430,3078.3389,3052.6223,3088.4074,3052.6223,3062.4985,15.8404,0.5172,222302517,225498129.1851
000001.SH,20190429,3062.4985,3090.6331,3107.7605,3050.0261,3086.3989,-23.9004,-0.7744,292114886,289063278.9216
000001.SH,20190426,3086.3989,3108.1635,3129.2134,3085.8049,3123.8261,-37.4272,-1.1981,280873854,274776402.2682
000001.SH,20190425,3123.8261,3190.5851,3193.7494,3123.0258,3201.6137,-77.7876,-2.4296,325879129,309076083.7346
000001.SH,20190424,3201.6137,3203.5588,3210.6508,3156.607,3198.5938,3.0199,0.0944,274872164,278410852.5234
000001.SH,20190423,3198.5938,3211.8719,3231.5815,3186.7569,3215.0426,-16.4488,-0.5116,328361207,324870183.3518
000001.SH,20190422,3215.0426,3278.4906,3279.4894,3206.878,3270.7973,-55.7547,-1.7046,353217387,359154297.1294
000001.SH,20190419,3270.7973,3250.1452,3274.3347,3226.8124,3250.2012,20.5961,0.6337,315198004,315131920.2446
000001.SH,20190418,3250.2012,3261.0742,3271.3878,3241.8257,3263.1179,-12.9167,-0.3958,325539942,323508178.6287
000001.SH,20190417,3263.1179,3250.1518,3275.3335,3239.8048,3253.5978,9.5201,0.2926,357541796,354509888.1231
000001.SH,20190416,3253.5978,3164.3969,3253.5978,3153.2062,3177.7866,75.8112,2.3857,357918752,360166633.5586
000001.SH,20190415,3177.7866,3233.4583,3253.9763,3177.2698,3188.6256,-10.839,-0.3399,348809785,355666127.6944
000001.SH,20190412,3188.6256,3184.8595,3199.278,3168.0421,3189.9619,-1.3363,-0.0419,289788996,288908971.17
000001.SH,20190411,3189.9619,3241.5474,3254.1259,3185.546,3241.9299,-51.968,-1.603,353031879,360684555.8615
000001.SH,20190410,3241.9299,3224.6454,3264.7778,3204.8785,3239.6639,2.266,0.0699,380134408,395669974.8662
000001.SH,20190409,3239.6639,3240.3938,3251.6458,3215.7048,3244.8103,-5.1464,-0.1586,364169997,380272975.9044
000001.SH,20190408,3244.8103,3271.2722,3288.4531,3210.5151,3246.5714,-1.7611,-0.0542,504518403,506431236.8272
000001.SH,20190404,3246.5714,3233.6886,3254.1401,3216.8545,3216.2952,30.2762,0.9413,469117669,475156382.1274
000001.SH,20190403,3216.2952,3159.1468,3219.2564,3152.3319,3176.8227,39.4725,1.2425,430548635,442622040.9735
000001.SH,20190402,3176.8227,3183.2736,3193.2717,3164.9066,3170.361,6.4617,0.2038,447068981,462662081.7582
000001.SH,20190401,3170.361,3111.6619,3176.6221,3111.6619,3090.758,79.603,2.5755,466124693,480085938.3578
000001.SH,20190329,3090.758,3000.6783,3093.0329,2999.9866,2994.9434,95.8146,3.1992,375082991,386699608.6629
000001.SH,20190328,2994.9434,3009.7988,3025.7789,2991.7789,3022.7196,-27.7762,-0.9189,288106425,289554565.4537
000001.SH,20190327,3022.7196,3012.2573,3022.7623,2987.7717,2997.0954,25.6242,0.855,291390357,295075954.7807
000001.SH,20190326,2997.0954,3057.559,3062.6896,2988.4905,3043.0313,-45.9359,-1.5095,353498021,341444826.6397
